oid,gps,location
108037,"23.899444444444,120.68388888889,23.900833333333,120.68444444444,23.904722222222,120.68472222222,23.899166666667,120.68388888889,23.892777777778,120.68194444444,23.904444444444,120.68416666667,23.901666666667,120.68472222222),23.900555555556,120.68416666667,23.9025,120.68527777778,23.900555555556,120.68444444444,23.904166666667,120.68555555556,23.9,120.68416666667,23.903888888889,120.68555555556,23.904444444444,120.68555555556,23.893611111111,120.68194444444,23.901388888889,120.68444444444,23.893888888889,120.68194444444,23.902777777778,120.68527777778,23.895,120.6825,23.904722222222,120.68444444444,23.904722222222,120.68527777778,23.8975,120.68333333333,23.893333333333,120.68194444444,23.905,120.68472222222,23.896111111111,120.68277777778,23.904722222222,120.68416666667,23.898611111111,120.68361111111,23.892777777778,120.68166666667,23.893055555556,120.68166666667,23.8925,120.68166666667,23.903055555556,120.68527777778,23.898333333333,120.68361111111,23.895277777778,120.6825,23.895833333333,120.68277777778,23.897222222222,120.68333333333,23.896944444444,120.68305555556,23.901111111111,120.68444444444,23.895555555556,120.68277777778,(23.905,120.685,23.901388888889,120.68472222222,23.903888888889,120.68583333333,23.903611111111,120.68555555556,23.9025,120.685,23.894166666667,120.68222222222,23.903333333333,120.68555555556,23.898055555556,120.68333333333,23.896666666667,120.68305555556,23.896388888889,120.68305555556,23.898055555556,120.68361111111,23.902222222222,120.685,23.897222222222,120.68305555556,23.899722222222,120.68388888889,23.900277777778,120.68416666667,23.903611111111,120.68583333333,23.898888888889,120.68361111111,23.905,120.68527777778,23.893888888889,120.68222222222,23.903055555556,120.68555555556,23.894444444444,120.68222222222,23.901944444444,120.68472222222,23.894722222222,120.6825,23.897777777778,120.68333333333",南投縣
10804,"23.899444444444,120.68388888889,23.898611111111,120.68388888889,23.903888888889,120.68277777778,23.899166666667,120.68388888889,23.892777777778,120.68194444444,23.904444444444,120.68416666667,23.904166666667,120.68333333333,23.900555555556,120.68416666667,23.901388888889,120.68305555556,23.9,120.68416666667,23.893611111111,120.68194444444,23.893888888889,120.68194444444,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.901111111111,120.68361111111,23.893055555556,120.68194444444,23.902222222222,120.6825,23.8975,120.68333333333,23.893333333333,120.68194444444,23.903055555556,120.68194444444,23.894722222222,120.68222222222,23.904722222222,120.68416666667,23.893055555556,120.68166666667,23.898333333333,120.68361111111,23.895277777778,120.6825,23.895833333333,120.68277777778,23.900833333333,120.68388888889,23.901388888889,120.68333333333,23.894166666667,120.68222222222,23.904444444444,120.68361111111,23.898055555556,120.68333333333,23.896388888889,120.68305555556,23.898055555556,120.68361111111,23.897222222222,120.68305555556,23.8925,120.68166666667),23.899722222222,120.68388888889,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903333333333,120.68194444444,23.903611111111,120.68222222222,23.901944444444,120.68277777778,23.897777777778,120.68333333333",南投縣
108041,"(23.892777777778,120.68194444444)",南投縣
108052,"(23.892777777778,120.68194444444)",南投縣
108055,"(23.892777777778,120.68194444444,23.892777777778,120.68166666667)",南投縣
108056,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
108058,"(24.173044204712,120.67823028564)",台中市
108064,"(23.892777777778,120.68194444444)",南投縣
108069,"(23.892777777778,120.68194444444)",南投縣
10807,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
108070,"(23.892777777778,120.68194444444)",南投縣
108071,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
108075,"(23.892777777778,120.68194444444)",南投縣
10808,"(24.173034667969,120.67824554443)",台中市
108081,"(23.892777777778,120.68194444444)",南投縣
108082,"(23.892777777778,120.68194444444)",南投縣
108083,"(23.892777777778,120.68194444444)",南投縣
108086,"(24.17303276062,120.67824554443)",台中市
108088,"(23.892777777778,120.68194444444)",南投縣
108089,"(23.892777777778,120.68194444444)",南投縣
108090,"(23.892777777778,120.68194444444)",南投縣
108092,"24.172924041748,120.6782913208),(24.172821044922,120.67840576172,24.172866821289,120.67832946777,24.172929763794,120.6782989502",台中市
108096,"(24.172901153564,120.67817687988)",台中市
108099,"23.899444444444,120.68388888889,23.900833333333,120.68444444444,23.904722222222,120.68472222222,23.899166666667,120.68388888889,23.892777777778,120.68194444444,23.904444444444,120.68416666667,23.901666666667,120.68472222222),23.900555555556,120.68416666667,23.9025,120.68527777778,23.900555555556,120.68444444444,23.904166666667,120.68555555556,23.9,120.68416666667,23.903888888889,120.68555555556,23.904444444444,120.68555555556,23.893611111111,120.68194444444,23.901388888889,120.68444444444,23.893888888889,120.68194444444,23.902777777778,120.68527777778,23.895,120.6825,23.904722222222,120.68444444444,23.904722222222,120.68527777778,23.8975,120.68333333333,23.893333333333,120.68194444444,23.905,120.68472222222,23.896111111111,120.68277777778,23.904722222222,120.68416666667,23.898611111111,120.68361111111,23.892777777778,120.68166666667,23.893055555556,120.68166666667,23.8925,120.68166666667,23.903055555556,120.68527777778,23.898333333333,120.68361111111,23.895277777778,120.6825,23.895833333333,120.68277777778,23.897222222222,120.68333333333,23.896944444444,120.68305555556,23.901111111111,120.68444444444,23.895555555556,120.68277777778,(23.905,120.685,23.901388888889,120.68472222222,23.903888888889,120.68583333333,23.903611111111,120.68555555556,23.9025,120.685,23.894166666667,120.68222222222,23.903333333333,120.68555555556,23.898055555556,120.68333333333,23.896666666667,120.68305555556,23.896388888889,120.68305555556,23.898055555556,120.68361111111,23.902222222222,120.685,23.897222222222,120.68305555556,23.899722222222,120.68388888889,23.900277777778,120.68416666667,23.903611111111,120.68583333333,23.898888888889,120.68361111111,23.905,120.68527777778,23.893888888889,120.68222222222,23.903055555556,120.68555555556,23.894444444444,120.68222222222,23.901944444444,120.68472222222,23.894722222222,120.6825,23.897777777778,120.68333333333",南投縣
10810,"24.172924041748,120.6782913208),(24.172821044922,120.67840576172,24.172866821289,120.67832946777,24.172929763794,120.6782989502",台中市
108101,"(23.892777777778,120.68194444444)",南投縣
108106,"(23.892777777778,120.68194444444)",南投縣
10811,"(24.172901153564,120.67817687988)",台中市
108110,"(23.892777777778,120.68194444444,23.892777777778,120.68166666667)",南投縣
108125,"(23.892777777778,120.68194444444)",南投縣
10813,"(24.172901153564,120.67817687988)",台中市
108132,"(23.892777777778,120.68194444444)",南投縣
108138,"(23.892777777778,120.68194444444)",南投縣
10814,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
108145,"(23.892777777778,120.68194444444)",南投縣
108146,"(23.892777777778,120.68194444444)",南投縣
108147,"(23.892777777778,120.68194444444)",南投縣
108148,"(23.892777777778,120.68194444444)",南投縣
108149,"(23.892777777778,120.68194444444)",南投縣
108150,"23.899444444444,120.68388888889,23.900833333333,120.68444444444,23.904722222222,120.68472222222,23.899166666667,120.68388888889,23.892777777778,120.68194444444,23.904444444444,120.68416666667,23.901666666667,120.68472222222),23.900555555556,120.68416666667,23.9025,120.68527777778,23.900555555556,120.68444444444,23.904166666667,120.68555555556,23.9,120.68416666667,23.903888888889,120.68555555556,23.904444444444,120.68555555556,23.893611111111,120.68194444444,23.901388888889,120.68444444444,23.893888888889,120.68194444444,23.902777777778,120.68527777778,23.895,120.6825,23.904722222222,120.68444444444,23.904722222222,120.68527777778,23.8975,120.68333333333,23.893333333333,120.68194444444,23.905,120.68472222222,23.896111111111,120.68277777778,23.904722222222,120.68416666667,23.898611111111,120.68361111111,23.892777777778,120.68166666667,23.893055555556,120.68166666667,23.8925,120.68166666667,23.903055555556,120.68527777778,23.898333333333,120.68361111111,23.895277777778,120.6825,23.895833333333,120.68277777778,23.897222222222,120.68333333333,23.896944444444,120.68305555556,23.901111111111,120.68444444444,23.895555555556,120.68277777778,(23.905,120.685,23.901388888889,120.68472222222,23.903888888889,120.68583333333,23.903611111111,120.68555555556,23.9025,120.685,23.894166666667,120.68222222222,23.903333333333,120.68555555556,23.898055555556,120.68333333333,23.896666666667,120.68305555556,23.896388888889,120.68305555556,23.898055555556,120.68361111111,23.902222222222,120.685,23.897222222222,120.68305555556,23.899722222222,120.68388888889,23.900277777778,120.68416666667,23.903611111111,120.68583333333,23.898888888889,120.68361111111,23.905,120.68527777778,23.893888888889,120.68222222222,23.903055555556,120.68555555556,23.894444444444,120.68222222222,23.901944444444,120.68472222222,23.894722222222,120.6825,23.897777777778,120.68333333333",南投縣
108155,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
108157,"(23.892777777778,120.68194444444)",南投縣
108166,"23.888888888889,120.70916666667,23.888333333333,120.70944444444,23.888611111111,120.70916666667),(23.888611111111,120.70944444444",南投縣
10817,"(24.172946929932,120.67825317383)",台中市
108174,"24.173017501831,120.6782989502),(24.173063278198,120.67830657959",台中市
108178,"(24.17303276062,120.67824554443)",台中市
10818,"23.899444444444,120.68388888889,23.898611111111,120.68388888889,23.903888888889,120.68277777778,23.899166666667,120.68388888889,23.892777777778,120.68194444444,23.904444444444,120.68416666667,23.904166666667,120.68333333333,23.900555555556,120.68416666667,23.901388888889,120.68305555556,23.9,120.68416666667,23.893611111111,120.68194444444,23.893888888889,120.68194444444,(23.892777777778,120.68166666667,23.901666666667,120.68305555556,23.901111111111,120.68361111111,23.893055555556,120.68194444444,23.902222222222,120.6825,23.8975,120.68333333333,23.893333333333,120.68194444444,23.903055555556,120.68194444444,23.894722222222,120.68222222222,23.904722222222,120.68416666667,23.893055555556,120.68166666667,23.898333333333,120.68361111111,23.895277777778,120.6825,23.895833333333,120.68277777778,23.900833333333,120.68388888889,23.901388888889,120.68333333333,23.894166666667,120.68222222222,23.904444444444,120.68361111111,23.898055555556,120.68333333333,23.896388888889,120.68305555556,23.898055555556,120.68361111111,23.897222222222,120.68305555556,23.8925,120.68166666667),23.899722222222,120.68388888889,23.902777777778,120.68222222222,23.900277777778,120.68416666667,23.903333333333,120.68194444444,23.903611111111,120.68222222222,23.901944444444,120.68277777778,23.897777777778,120.68333333333",南投縣
108180,"(24.173034667969,120.67824554443)",台中市
108184,"24.172962188721,120.67833709717),(24.173021316528,120.67830657959,24.172916412354,120.67831420898",台中市
108186,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
108188,"23.899444444444,120.68388888889,23.900833333333,120.68444444444,23.904722222222,120.68472222222,23.899166666667,120.68388888889,23.892777777778,120.68194444444,23.904444444444,120.68416666667,23.901666666667,120.68472222222),23.900555555556,120.68416666667,23.9025,120.68527777778,24.17303276062,120.67823791504,23.900555555556,120.68444444444,23.904166666667,120.68555555556,23.9,120.68416666667,23.903888888889,120.68555555556,23.904444444444,120.68555555556,23.893611111111,120.68194444444,23.901388888889,120.68444444444,23.893888888889,120.68194444444,23.902777777778,120.68527777778,23.895,120.6825,23.904722222222,120.68444444444,23.904722222222,120.68527777778,23.8975,120.68333333333,23.893333333333,120.68194444444,23.905,120.68472222222,23.896111111111,120.68277777778,23.904722222222,120.68416666667,23.898611111111,120.68361111111,23.892777777778,120.68166666667,23.893055555556,120.68166666667,23.8925,120.68166666667,23.903055555556,120.68527777778,23.898333333333,120.68361111111,23.895277777778,120.6825,23.895833333333,120.68277777778,23.897222222222,120.68333333333,23.896944444444,120.68305555556,23.901111111111,120.68444444444,23.895555555556,120.68277777778,(23.905,120.685,23.901388888889,120.68472222222,23.903888888889,120.68583333333,23.903611111111,120.68555555556,23.9025,120.685,23.894166666667,120.68222222222,23.903333333333,120.68555555556,23.898055555556,120.68333333333,23.896666666667,120.68305555556,23.896388888889,120.68305555556,23.898055555556,120.68361111111,23.902222222222,120.685,23.897222222222,120.68305555556,23.899722222222,120.68388888889,23.900277777778,120.68416666667,23.903611111111,120.68583333333,23.898888888889,120.68361111111,23.905,120.68527777778,23.893888888889,120.68222222222,23.903055555556,120.68555555556,23.894444444444,120.68222222222,23.901944444444,120.68472222222,23.894722222222,120.6825,23.897777777778,120.68333333333",南投縣
108190,"(24.17303276062,120.67824554443)",台中市
108192,"23.888888888889,120.70916666667,23.888333333333,120.70944444444,23.888611111111,120.70916666667),(23.888611111111,120.70944444444",南投縣
108194,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
108197,"(24.17303276062,120.67824554443)",台中市
108199,"24.173015594482,120.67825317383),(24.173063278198,120.67821502686",台中市
10820,"(24.172946929932,120.67825317383)",台中市
108201,"23.899444444444,120.68388888889,23.900833333333,120.68444444444,23.904722222222,120.68472222222,23.899166666667,120.68388888889,23.892777777778,120.68194444444,23.904444444444,120.68416666667,23.901666666667,120.68472222222),23.900555555556,120.68416666667,23.9025,120.68527777778,24.17303276062,120.67823791504,23.900555555556,120.68444444444,23.904166666667,120.68555555556,23.9,120.68416666667,23.903888888889,120.68555555556,23.904444444444,120.68555555556,23.893611111111,120.68194444444,23.901388888889,120.68444444444,23.893888888889,120.68194444444,23.902777777778,120.68527777778,23.895,120.6825,23.904722222222,120.68444444444,23.904722222222,120.68527777778,23.8975,120.68333333333,23.893333333333,120.68194444444,23.905,120.68472222222,23.896111111111,120.68277777778,23.904722222222,120.68416666667,23.898611111111,120.68361111111,23.892777777778,120.68166666667,23.893055555556,120.68166666667,23.8925,120.68166666667,23.903055555556,120.68527777778,23.898333333333,120.68361111111,23.895277777778,120.6825,23.895833333333,120.68277777778,23.897222222222,120.68333333333,23.896944444444,120.68305555556,23.901111111111,120.68444444444,23.895555555556,120.68277777778,(23.905,120.685,23.901388888889,120.68472222222,23.903888888889,120.68583333333,23.903611111111,120.68555555556,23.9025,120.685,23.894166666667,120.68222222222,23.903333333333,120.68555555556,23.898055555556,120.68333333333,23.896666666667,120.68305555556,23.896388888889,120.68305555556,23.898055555556,120.68361111111,23.902222222222,120.685,23.897222222222,120.68305555556,23.899722222222,120.68388888889,23.900277777778,120.68416666667,23.903611111111,120.68583333333,23.898888888889,120.68361111111,23.905,120.68527777778,23.893888888889,120.68222222222,23.903055555556,120.68555555556,23.894444444444,120.68222222222,23.901944444444,120.68472222222,23.894722222222,120.6825,23.897777777778,120.68333333333",南投縣
